,antecedants,consequents,support,confidence,lift
196,"GI_16554567-A,GI_14589955-S,GI_15812199-A",GI_12025664-S,0.063829787,1,10.44444444
197,"GI_12025664-S,GI_15812199-A","GI_16554567-A,GI_14589955-S",0.069148936,0.923076923,13.34911243
198,"GI_16554567-A,GI_15812199-A","GI_12025664-S,GI_14589955-S",0.069148936,0.923076923,10.84615385
199,"GI_16554567-A,GI_14589955-S","GI_12025664-S,GI_15812199-A",0.069148936,0.923076923,13.34911243
200,"GI_12232430-S,GI_13376553-S",GI_14042952-S,0.069148936,0.923076923,9.641025641
201,"GI_13376553-S,GI_14042952-S",GI_12232430-S,0.069148936,0.923076923,9.641025641
202,"GI_14141188-S,GI_10800413-S",GI_14589955-S,0.069148936,0.923076923,9.641025641
203,"GI_14141188-S,GI_14589955-S",GI_10800413-S,0.063829787,1,10.44444444
204,"GI_14249251-S,GI_14249309-S",GI_13376551-S,0.063829787,1,10.44444444
205,"GI_13376551-S,GI_14249309-S",GI_14249251-S,0.069148936,0.923076923,9.641025641
206,"GI_16357471-A,GI_12025664-S,GI_13027654-A",GI_14589955-S,0.063829787,1,10.44444444
207,"GI_16357471-A,GI_12025664-S,GI_14589955-S",GI_13027654-A,0.063829787,1,10.44444444
208,"GI_16357471-A,GI_13027654-A,GI_14589955-S",GI_12025664-S,0.063829787,1,10.44444444
209,"GI_12025664-S,GI_13027654-A,GI_14589955-S",GI_16357471-A,0.063829787,1,10.44444444
210,"GI_16357471-A,GI_12025664-S","GI_13027654-A,GI_14589955-S",0.063829787,1,15.66666667
211,"GI_16357471-A,GI_13027654-A","GI_12025664-S,GI_14589955-S",0.063829787,1,11.75
212,"GI_16357471-A,GI_14589955-S","GI_12025664-S,GI_13027654-A",0.069148936,0.923076923,12.3956044
213,"GI_13027654-A,GI_14589955-S","GI_16357471-A,GI_12025664-S",0.063829787,1,15.66666667
214,"GI_14249309-S,GI_14600335-S,GI_14165460-I",GI_13376746-S,0.069148936,0.923076923,9.641025641
215,"GI_14249309-S,GI_13376746-S,GI_14165460-I",GI_14600335-S,0.063829787,1,10.44444444
216,"GI_14249309-S,GI_14600335-S,GI_13376746-S",GI_14165460-I,0.063829787,1,10.44444444
217,"GI_13376746-S,GI_14600335-S,GI_14165460-I",GI_14249309-S,0.063829787,1,10.44444444
218,"GI_14249309-S,GI_13376746-S","GI_14600335-S,GI_14165460-I",0.069148936,0.923076923,12.3956044
219,"GI_13376746-S,GI_14165460-I","GI_14249309-S,GI_14600335-S",0.063829787,1,13.42857143
220,"GI_14600335-S,GI_13376746-S","GI_14249309-S,GI_14165460-I",0.069148936,0.923076923,11.56923077
221,"GI_15451788-S,GI_13112047-A",GI_14249457-S,0.069148936,0.923076923,9.641025641
222,"GI_15451788-S,GI_14249457-S",GI_13112047-A,0.063829787,1,10.44444444
223,"GI_12232430-S,GI_13787194-S,GI_12232456-S",GI_13376553-S,0.069148936,0.923076923,9.641025641
224,"GI_12232430-S,GI_13787194-S,GI_13376553-S",GI_12232456-S,0.063829787,1,10.44444444
225,"GI_12232430-S,GI_12232456-S,GI_13376553-S",GI_13787194-S,0.069148936,0.923076923,9.641025641
226,"GI_13787194-S,GI_12232456-S,GI_13376553-S",GI_12232430-S,0.069148936,0.923076923,9.641025641
227,"GI_12232430-S,GI_13376553-S","GI_13787194-S,GI_12232456-S",0.069148936,0.923076923,11.56923077
228,"GI_13787194-S,GI_13376553-S","GI_12232430-S,GI_12232456-S",0.069148936,0.923076923,10.84615385
229,"GI_16357471-A,GI_15812199-A",GI_14589955-S,0.063829787,1,10.44444444
230,"GI_16357471-A,GI_14589955-S",GI_15812199-A,0.069148936,0.923076923,9.641025641
231,"GI_11096339-S,GI_15890084-A,GI_13194196-S",GI_15147249-S,0.063829787,1,10.44444444
232,"GI_15147249-S,GI_15890084-A,GI_13194196-S",GI_11096339-S,0.063829787,1,10.44444444
233,"GI_11096339-S,GI_13194196-S,GI_15147249-S",GI_15890084-A,0.063829787,1,10.44444444
234,"GI_15147249-S,GI_15890084-A,GI_11096339-S",GI_13194196-S,0.069148936,0.923076923,9.641025641
235,"GI_15890084-A,GI_13194196-S","GI_15147249-S,GI_11096339-S",0.069148936,0.923076923,12.3956044
236,"GI_15147249-S,GI_13194196-S","GI_15890084-A,GI_11096339-S",0.063829787,1,13.42857143
237,"GI_15147249-S,GI_15890084-A","GI_11096339-S,GI_13194196-S",0.069148936,0.923076923,12.3956044
238,"GI_14249251-S,GI_13376551-S,GI_14141191-S",GI_13376746-S,0.063829787,1,10.44444444
239,"GI_14249251-S,GI_13376551-S,GI_13376746-S",GI_14141191-S,0.063829787,1,10.44444444
240,"GI_14249251-S,GI_14141191-S,GI_13376746-S",GI_13376551-S,0.063829787,1,10.44444444
241,"GI_13376551-S,GI_14141191-S,GI_13376746-S",GI_14249251-S,0.063829787,1,10.44444444
242,"GI_14249251-S,GI_14141191-S","GI_13376551-S,GI_13376746-S",0.069148936,0.923076923,13.34911243
243,"GI_14249251-S,GI_13376746-S","GI_13376551-S,GI_14141191-S",0.069148936,0.923076923,14.46153846
244,"GI_13376551-S,GI_14141191-S","GI_14249251-S,GI_13376746-S",0.063829787,1,14.46153846
245,"GI_13376551-S,GI_13376746-S","GI_14249251-S,GI_14141191-S",0.069148936,0.923076923,13.34911243
246,"GI_14141191-S,GI_13376746-S","GI_14249251-S,GI_13376551-S",0.069148936,0.923076923,12.3956044
247,"GI_12025664-S,GI_16554567-A,GI_13376847-S",GI_11321582-S,0.069148936,0.923076923,9.641025641
248,"GI_12025664-S,GI_16554567-A,GI_11321582-S",GI_13376847-S,0.063829787,1,10.44444444
249,"GI_12025664-S,GI_13376847-S,GI_11321582-S",GI_16554567-A,0.063829787,1,10.44444444
250,"GI_16554567-A,GI_13376847-S,GI_11321582-S",GI_12025664-S,0.063829787,1,10.44444444
251,"GI_12025664-S,GI_13376847-S","GI_16554567-A,GI_11321582-S",0.069148936,0.923076923,14.46153846
252,"GI_16554567-A,GI_13376847-S","GI_12025664-S,GI_11321582-S",0.069148936,0.923076923,12.3956044
253,"GI_16554567-A,GI_11321582-S","GI_12025664-S,GI_13376847-S",0.063829787,1,14.46153846
254,"GI_13376847-S,GI_11321582-S","GI_12025664-S,GI_16554567-A",0.069148936,0.923076923,12.3956044
255,"GI_13128859-S,GI_11968040-S",GI_11545766-S,0.063829787,1,10.44444444
256,"GI_11545766-S,GI_11968040-S",GI_13128859-S,0.063829787,1,10.44444444
257,"GI_16554603-S,GI_15812199-A",GI_14589955-S,0.069148936,0.923076923,9.641025641
258,"GI_14249309-S,GI_14165460-I,GI_10864030-S,GI_14249467-I",GI_13376746-S,0.063829787,1,10.44444444
259,"GI_13376746-S,GI_14249309-S,GI_14165460-I,GI_14249467-I",GI_10864030-S,0.063829787,1,10.44444444
260,"GI_14249309-S,GI_13376746-S,GI_10864030-S,GI_14249467-I",GI_14165460-I,0.063829787,1,10.44444444
261,"GI_13376746-S,GI_14165460-I,GI_10864030-S,GI_14249467-I",GI_14249309-S,0.063829787,1,10.44444444
