,antecedants,consequents,support,confidence,lift
111,frozenset(['GI_14589955-S']),"frozenset(['GI_15451903-S', 'GI_14211842-S'])",0.102272727273,0.777777777778,9.77777777778
112,frozenset(['GI_13540508-S']),frozenset(['GI_12232430-S']),0.102272727273,0.722222222222,7.06172839506
113,frozenset(['GI_12232430-S']),frozenset(['GI_13540508-S']),0.102272727273,0.722222222222,7.06172839506
114,frozenset(['GI_13376422-S']),frozenset(['GI_13375784-S']),0.102272727273,0.722222222222,7.06172839506
115,frozenset(['GI_13375784-S']),frozenset(['GI_13376422-S']),0.102272727273,0.722222222222,7.06172839506
116,frozenset(['GI_14043073-A']),frozenset(['GI_14717406-S']),0.102272727273,0.722222222222,7.06172839506
117,frozenset(['GI_14717406-S']),frozenset(['GI_14043073-A']),0.102272727273,0.722222222222,7.06172839506
118,frozenset(['GI_13904867-S']),frozenset(['GI_16117792-S']),0.102272727273,0.722222222222,7.06172839506
119,frozenset(['GI_16117792-S']),frozenset(['GI_13904867-S']),0.102272727273,0.722222222222,7.06172839506
120,frozenset(['GI_13375784-S']),frozenset(['GI_12545396-I']),0.102272727273,0.722222222222,7.06172839506
121,frozenset(['GI_12545396-I']),frozenset(['GI_13375784-S']),0.102272727273,0.722222222222,7.06172839506
122,frozenset(['GI_13129099-S']),frozenset(['GI_11545919-S']),0.102272727273,0.722222222222,7.06172839506
123,frozenset(['GI_11545919-S']),frozenset(['GI_13129099-S']),0.102272727273,0.722222222222,7.06172839506
124,frozenset(['GI_14916472-S']),frozenset(['GI_13376746-S']),0.102272727273,0.777777777778,7.6049382716
125,frozenset(['GI_13376746-S']),frozenset(['GI_14916472-S']),0.102272727273,0.777777777778,7.6049382716
126,frozenset(['GI_14456711-S']),frozenset(['GI_14043068-S']),0.102272727273,0.777777777778,7.6049382716
127,frozenset(['GI_14043068-S']),frozenset(['GI_14456711-S']),0.102272727273,0.777777777778,7.6049382716
128,frozenset(['GI_15011917-S']),frozenset(['GI_10800413-S']),0.102272727273,0.722222222222,7.06172839506
129,frozenset(['GI_10800413-S']),frozenset(['GI_15011917-S']),0.102272727273,0.722222222222,7.06172839506
130,frozenset(['GI_12232456-S']),frozenset(['GI_13376182-S']),0.102272727273,0.722222222222,7.06172839506
131,frozenset(['GI_13376182-S']),frozenset(['GI_12232456-S']),0.102272727273,0.722222222222,7.06172839506
132,"frozenset(['GI_14141189-S', 'GI_14591907-S'])",frozenset(['GI_14591915-S']),0.0738636363636,1.0,9.77777777778
133,"frozenset(['GI_14141189-S', 'GI_14591915-S'])",frozenset(['GI_14591907-S']),0.0795454545455,0.928571428571,9.07936507937
134,"frozenset(['GI_14591907-S', 'GI_14591915-S'])",frozenset(['GI_14141189-S']),0.0738636363636,1.0,9.77777777778
135,frozenset(['GI_14141189-S']),"frozenset(['GI_14591907-S', 'GI_14591915-S'])",0.102272727273,0.722222222222,9.77777777778
136,frozenset(['GI_14591907-S']),"frozenset(['GI_14141189-S', 'GI_14591915-S'])",0.102272727273,0.722222222222,9.07936507937
137,frozenset(['GI_14591915-S']),"frozenset(['GI_14141189-S', 'GI_14591907-S'])",0.102272727273,0.722222222222,9.77777777778
138,"frozenset(['GI_14249251-S', 'GI_14249309-S'])",frozenset(['GI_13376746-S']),0.0852272727273,0.866666666667,8.47407407407
139,"frozenset(['GI_14249251-S', 'GI_13376746-S'])",frozenset(['GI_14249309-S']),0.0795454545455,0.928571428571,9.07936507937
140,"frozenset(['GI_14249309-S', 'GI_13376746-S'])",frozenset(['GI_14249251-S']),0.0852272727273,0.866666666667,8.47407407407
141,frozenset(['GI_14249251-S']),"frozenset(['GI_14249309-S', 'GI_13376746-S'])",0.102272727273,0.722222222222,8.47407407407
142,frozenset(['GI_14249309-S']),"frozenset(['GI_14249251-S', 'GI_13376746-S'])",0.102272727273,0.722222222222,9.07936507937
143,frozenset(['GI_13376746-S']),"frozenset(['GI_14249251-S', 'GI_14249309-S'])",0.102272727273,0.722222222222,8.47407407407
144,frozenset(['GI_10190705-S']),frozenset(['GI_15149469-S']),0.102272727273,0.722222222222,7.06172839506
145,frozenset(['GI_15149469-S']),frozenset(['GI_10190705-S']),0.102272727273,0.722222222222,7.06172839506
146,frozenset(['GI_14249251-S']),frozenset(['GI_14249445-S']),0.102272727273,0.777777777778,7.6049382716
147,frozenset(['GI_14249445-S']),frozenset(['GI_14249251-S']),0.102272727273,0.777777777778,7.6049382716
148,frozenset(['GI_13376532-S']),frozenset(['GI_14165460-I']),0.102272727273,0.777777777778,7.6049382716
149,frozenset(['GI_14165460-I']),frozenset(['GI_13376532-S']),0.102272727273,0.777777777778,7.6049382716
150,frozenset(['GI_16306562-S']),frozenset(['GI_15431298-S']),0.102272727273,0.722222222222,7.06172839506
151,frozenset(['GI_15431298-S']),frozenset(['GI_16306562-S']),0.102272727273,0.722222222222,7.06172839506
152,frozenset(['GI_14591914-S']),frozenset(['GI_16905512-S']),0.102272727273,0.722222222222,7.06172839506
153,frozenset(['GI_16905512-S']),frozenset(['GI_14591914-S']),0.102272727273,0.722222222222,7.06172839506
154,frozenset(['GI_13540472-S']),frozenset(['GI_14141164-S']),0.102272727273,0.777777777778,7.6049382716
155,frozenset(['GI_14141164-S']),frozenset(['GI_13540472-S']),0.102272727273,0.777777777778,7.6049382716
156,"frozenset(['GI_13540508-S', 'GI_13787194-S'])",frozenset(['GI_12545396-I']),0.0852272727273,0.866666666667,8.47407407407
157,"frozenset(['GI_13540508-S', 'GI_12545396-I'])",frozenset(['GI_13787194-S']),0.0738636363636,1.0,9.77777777778
158,"frozenset(['GI_13787194-S', 'GI_12545396-I'])",frozenset(['GI_13540508-S']),0.0852272727273,0.866666666667,8.47407407407
159,frozenset(['GI_13540508-S']),"frozenset(['GI_13787194-S', 'GI_12545396-I'])",0.102272727273,0.722222222222,8.47407407407
160,frozenset(['GI_13787194-S']),"frozenset(['GI_13540508-S', 'GI_12545396-I'])",0.102272727273,0.722222222222,9.77777777778
161,frozenset(['GI_12545396-I']),"frozenset(['GI_13540508-S', 'GI_13787194-S'])",0.102272727273,0.722222222222,8.47407407407
162,frozenset(['GI_16905512-S']),frozenset(['GI_14589954-S']),0.102272727273,0.777777777778,7.6049382716
163,frozenset(['GI_14589954-S']),frozenset(['GI_16905512-S']),0.102272727273,0.777777777778,7.6049382716
164,frozenset(['GI_12232456-S']),frozenset(['GI_13376553-S']),0.102272727273,0.777777777778,7.6049382716
165,frozenset(['GI_13376553-S']),frozenset(['GI_12232456-S']),0.102272727273,0.777777777778,7.6049382716
166,"frozenset(['GI_14249309-S', 'GI_13376672-S'])",frozenset(['GI_10800147-S']),0.0795454545455,0.928571428571,9.07936507937
167,"frozenset(['GI_14249309-S', 'GI_10800147-S'])",frozenset(['GI_13376672-S']),0.0795454545455,0.928571428571,9.07936507937
168,"frozenset(['GI_13376672-S', 'GI_10800147-S'])",frozenset(['GI_14249309-S']),0.0909090909091,0.8125,7.94444444444
169,frozenset(['GI_14249309-S']),"frozenset(['GI_13376672-S', 'GI_10800147-S'])",0.102272727273,0.722222222222,7.94444444444
170,frozenset(['GI_13376672-S']),"frozenset(['GI_14249309-S', 'GI_10800147-S'])",0.102272727273,0.722222222222,9.07936507937
171,frozenset(['GI_10800147-S']),"frozenset(['GI_14249309-S', 'GI_13376672-S'])",0.102272727273,0.722222222222,9.07936507937
172,frozenset(['GI_15718686-S']),frozenset(['GI_14591910-S']),0.102272727273,0.777777777778,7.6049382716
173,frozenset(['GI_14591910-S']),frozenset(['GI_15718686-S']),0.102272727273,0.777777777778,7.6049382716
174,frozenset(['GI_15718686-S']),frozenset(['GI_14141192-S']),0.102272727273,0.722222222222,7.06172839506
175,frozenset(['GI_14141192-S']),frozenset(['GI_15718686-S']),0.102272727273,0.722222222222,7.06172839506
176,frozenset(['GI_14249251-S']),frozenset(['GI_11056009-S']),0.102272727273,0.722222222222,7.06172839506
177,frozenset(['GI_11056009-S']),frozenset(['GI_14249251-S']),0.102272727273,0.722222222222,7.06172839506
178,frozenset(['GI_16905512-S']),frozenset(['GI_14141191-S']),0.102272727273,0.722222222222,7.06172839506
179,frozenset(['GI_14141191-S']),frozenset(['GI_16905512-S']),0.102272727273,0.722222222222,7.06172839506
180,frozenset(['GI_14591910-S']),frozenset(['GI_16306560-S']),0.102272727273,0.722222222222,7.06172839506
181,frozenset(['GI_16306560-S']),frozenset(['GI_14591910-S']),0.102272727273,0.722222222222,7.06172839506
182,frozenset(['GI_12232430-S']),frozenset(['GI_12545396-I']),0.102272727273,0.722222222222,7.06172839506
183,frozenset(['GI_12545396-I']),frozenset(['GI_12232430-S']),0.102272727273,0.722222222222,7.06172839506
184,"frozenset(['GI_14211842-S', 'GI_15011917-S'])",frozenset(['GI_16753216-A']),0.0852272727273,0.866666666667,8.47407407407
185,"frozenset(['GI_14211842-S', 'GI_16753216-A'])",frozenset(['GI_15011917-S']),0.0795454545455,0.928571428571,9.07936507937
186,"frozenset(['GI_15011917-S', 'GI_16753216-A'])",frozenset(['GI_14211842-S']),0.0795454545455,0.928571428571,9.07936507937
187,frozenset(['GI_14211842-S']),"frozenset(['GI_15011917-S', 'GI_16753216-A'])",0.102272727273,0.722222222222,9.07936507937
188,frozenset(['GI_15011917-S']),"frozenset(['GI_14211842-S', 'GI_16753216-A'])",0.102272727273,0.722222222222,9.07936507937
189,frozenset(['GI_16753216-A']),"frozenset(['GI_14211842-S', 'GI_15011917-S'])",0.102272727273,0.722222222222,8.47407407407
